,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,1621.8101450683148,1543.925463251418,1701.4000521494818
305,2022-08-22,1628.724888364572,1554.138394547703,1713.0118462526202
306,2022-08-23,1640.0652968264749,1561.6033773959957,1722.0690308865117
307,2022-08-24,1651.9856086337945,1576.106579747917,1732.3226725062054
308,2022-08-25,1677.8185348651316,1591.3161491836527,1751.7183153320207
309,2022-08-26,1699.3634839005745,1619.1471045574012,1775.5999466630533
312,2022-08-29,1797.7934472649995,1710.680639535999,1873.4285919117683
313,2022-08-30,1840.2207172346382,1758.421887154903,1924.3277664017357
314,2022-08-31,1882.392970590121,1793.357260429611,1969.7534837261285
315,2022-09-01,1937.0525979250683,1853.2389891698526,2028.3769505627015
