,ds,yhat,yhat_lower,yhat_upper
304,2022-08-23,47184.225451155784,46773.52321112168,47645.220181675984
305,2022-08-24,47244.28751686304,46814.00568420227,47682.4861336838
306,2022-08-25,47254.39259996434,46774.32211924747,47684.37517171563
307,2022-08-26,47331.24128297082,46837.605419074556,47787.889860154864
310,2022-08-29,47488.028615840856,46971.55581261438,48005.347244818135
311,2022-08-30,47522.34831147063,47000.13797947991,48084.629333338526
312,2022-08-31,47551.52740375141,47045.15111486915,48129.450282857135
313,2022-09-01,47511.95053220857,46858.761134935856,48108.51871833168
314,2022-09-02,47516.67971418611,46850.826180817865,48137.81454097491
317,2022-09-05,47333.59594602922,46427.824662583655,48151.84356341854
