,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,52227.30583815245,51945.154861046285,52497.33792736235
307,2022-08-25,52158.6985362855,51867.58006655782,52429.87956354111
308,2022-08-26,52061.82394126523,51775.0259885659,52330.28216540083
311,2022-08-29,51885.858690874724,51613.744932712274,52172.71297925878
312,2022-08-30,51773.27754340572,51484.548551305874,52053.7160256065
313,2022-08-31,51681.34989010476,51411.37480164953,51973.2467433796
314,2022-09-01,51598.8200278132,51323.23808994521,51892.93771560524
315,2022-09-02,51487.495104220514,51219.65504679932,51765.52022672955
318,2022-09-05,51267.7423909231,50960.42789597007,51564.57308917887
319,2022-09-06,51142.4543094854,50858.254344938374,51451.402988882604
