,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,-156.93744663366883,-345.1580062016168,66.19142056452556
306,2022-08-23,-160.9324954123581,-376.52293427512916,35.795916019239684
307,2022-08-24,-166.84513207310337,-376.17202571006084,31.63018478163271
308,2022-08-25,-176.509234067481,-380.51632065239255,41.53357102834767
309,2022-08-26,-199.06302075389303,-410.5354658562047,3.9730102961860068
312,2022-08-29,-237.79582571042167,-441.3322848459939,-22.156134843560018
313,2022-08-30,-254.3365894255017,-457.1532733277241,-57.86850153282097
314,2022-08-31,-272.58444979832177,-475.8395543495718,-74.96088821061007
315,2022-09-01,-294.30780433790153,-510.57449321064786,-88.1095085133664
316,2022-09-02,-330.0705591929109,-550.5771681175191,-121.7983044078843
