,ds,yhat,yhat_lower,yhat_upper
304,2022-08-23,14338.829465276334,13396.17444272331,15219.532607526562
305,2022-08-24,14525.650950555439,13558.756424406785,15432.831366418179
306,2022-08-25,14963.21655641914,14062.361284629342,15866.697994435033
307,2022-08-26,15049.546521387878,14119.086968524955,15947.202831449946
310,2022-08-29,15820.05661395413,14880.13872721145,16717.7805113175
311,2022-08-30,15948.122713013548,15014.116668613744,16809.04780001145
312,2022-08-31,16115.050124671583,15171.376881082075,17021.491350474407
313,2022-09-01,16526.695051260882,15594.37652288263,17541.888719569593
314,2022-09-02,16558.819553063193,15659.821306326925,17514.313389998842
317,2022-09-05,17085.0540207473,16173.621997071552,18036.290491928987
