,ds,yhat,yhat_lower,yhat_upper
308,2022-08-26,23858.34654967086,19749.629429865538,27594.81987221974
311,2022-08-29,24130.288799969494,20472.470960243907,28257.415839035755
312,2022-08-30,24565.96269336758,20716.264885960463,28849.637708702856
313,2022-08-31,26321.099643459245,22246.8752728563,30245.877318081897
314,2022-09-01,26236.11516072947,22451.923774450264,30105.575549799913
315,2022-09-02,26331.87201763117,22323.904375733586,30230.990713935953
318,2022-09-05,26228.350733033683,21921.96714799664,30273.06878570632
319,2022-09-06,26587.769034638633,21963.675668514352,30449.160628243695
320,2022-09-07,28394.79633751787,24346.155113681936,32572.73311104479
321,2022-09-08,28267.221167647127,24001.894566429684,32120.081003263203
