,ds,yhat,yhat_lower,yhat_upper
303,2022-08-16,12919.339877365628,10773.767988615782,15187.963815823234
304,2022-08-17,12855.694524283033,10587.210004392753,15260.98617707986
305,2022-08-18,12122.106115620236,9775.069263039237,14539.315279169716
306,2022-08-19,12077.992491797364,9637.730270945753,14299.969604187003
308,2022-08-21,13903.286893186552,11430.807573972072,16239.285218290861
309,2022-08-22,10917.003008014628,8476.46025990467,12985.213303375136
310,2022-08-23,10527.171286236337,8194.643637889962,12862.597263668817
311,2022-08-24,10749.287216281027,8524.79538569977,13145.794694062939
312,2022-08-25,10334.026698613576,7916.440971577049,12660.25180537681
313,2022-08-26,10697.856924531663,8287.014770872993,12927.63826949424
