,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,11437.315243767549,10708.166241455065,12220.858139009175
305,2022-08-22,11911.180631402143,11206.5208476076,12656.288705411811
306,2022-08-23,11969.724514019797,11255.5422575629,12755.155020118795
307,2022-08-24,12141.567040783064,11351.673685645925,12929.956520185951
308,2022-08-25,12375.800357084825,11657.36465804528,13085.809170919103
309,2022-08-26,12520.992551702118,11786.883511801381,13327.527480198638
312,2022-08-29,12754.957785593242,11963.89141117485,13513.456541197686
313,2022-08-30,12719.551775234098,11966.690978741834,13483.93765751292
314,2022-08-31,12795.076735316909,11996.551185982047,13500.131701262178
315,2022-09-01,12931.97791951908,12131.731810712074,13680.043436291844
