,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,1390.2646429160188,1216.847749744776,1564.3422877988346
305,2022-08-22,1440.4256437596857,1277.602111977439,1619.818775513591
306,2022-08-23,1478.3908233906743,1314.5253033147085,1638.990333644396
307,2022-08-24,1492.143778748135,1321.1732756389283,1656.9976130151124
308,2022-08-25,1527.388507258014,1358.8068425229649,1691.0755268792043
309,2022-08-26,1519.1028671165056,1354.6387952388536,1691.2590865175296
312,2022-08-29,1593.663736876949,1418.4788040579947,1768.4596870678772
313,2022-08-30,1633.7952388474573,1460.90194459514,1815.1404356325236
314,2022-08-31,1646.8640349785176,1472.7519187620605,1813.7223255269516
315,2022-09-01,1679.1931890533187,1512.4547668725772,1840.8668664316274
