,ds,yhat,yhat_lower,yhat_upper
308,2022-08-26,44850.995099450854,35339.98424491879,54103.38409154701
311,2022-08-29,38662.71532140224,29909.956102428037,47604.792563008894
312,2022-08-30,38647.389864342316,29499.993340208184,48280.84319258417
313,2022-08-31,37072.996962877536,28361.814357977346,46446.53922499753
314,2022-09-01,37057.69519294556,28424.432523446718,46810.93961677257
315,2022-09-02,36150.856905283355,27808.526644145943,45661.84554941765
318,2022-09-05,32177.659323021682,23075.900603878887,41178.99662603092
319,2022-09-06,32862.33589823337,23317.177921038852,42203.20627642383
320,2022-09-07,32021.608502820283,23478.485879483207,41717.76947138399
321,2022-09-08,32662.29732580165,24341.912355478715,41094.78733665143
