,ds,yhat,yhat_lower,yhat_upper
303,2022-08-16,10232.937791778393,9499.67284515234,10949.82839710016
304,2022-08-17,10380.79472403099,9616.163890611488,11066.02762410363
305,2022-08-18,10581.31062819877,9838.466265516903,11300.350967810691
306,2022-08-19,10760.860636619029,10068.04419588191,11491.145442144792
308,2022-08-21,10943.714483195037,10157.686641312219,11702.274282369266
309,2022-08-22,11102.884749442537,10397.311668576058,11834.13676366535
310,2022-08-23,11134.042200575032,10391.772830676802,11937.256110609776
311,2022-08-24,11264.098444313164,10487.753889427964,12022.837612374211
312,2022-08-25,11432.784106956844,10721.069853384955,12144.228275285877
313,2022-08-26,11568.179394034993,10783.960677798925,12304.867781781548
