,ds,yhat,yhat_lower,yhat_upper
302,2022-08-15,12717.378208631419,11614.159841588567,13821.611475529751
303,2022-08-16,12621.424131058087,11425.4954767511,13721.724882371216
304,2022-08-17,12523.249939574305,11391.650380413454,13665.41167896809
305,2022-08-18,12487.67233276027,11274.014818959087,13596.649494162191
306,2022-08-19,12419.144167458078,11321.444557425135,13519.894835156989
308,2022-08-21,11341.220109552469,10313.777595663129,12549.878983087185
309,2022-08-22,12419.559256866321,11224.895631705123,13463.850352645226
310,2022-08-23,12526.117734464853,11302.349691794274,13675.45027972274
311,2022-08-24,12622.87289625608,11510.97831509415,13759.330874590954
312,2022-08-25,12772.126797205176,11658.330349637652,13929.215344520926
