,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,2298.88944505476,2168.207052204941,2421.818111260887
307,2022-08-25,2399.848800159936,2276.7169488380205,2518.2822752435895
308,2022-08-26,2494.3053567908296,2372.975679606047,2613.4761305384854
311,2022-08-29,2763.4856541788827,2640.7776344431504,2888.8444909628824
312,2022-08-30,2849.8111704053695,2732.3671537576492,2976.7431861090326
313,2022-08-31,2950.530274670027,2828.1513512086235,3079.412475561222
314,2022-09-01,3068.6253283119636,2947.6385506057495,3201.3595123704454
315,2022-09-02,3174.949416753316,3049.9763006680255,3301.655588267202
318,2022-09-05,3441.6077446374893,3303.7567690880614,3568.514961121116
319,2022-09-06,3512.234783429466,3398.8734510580125,3643.475393613043
