,ds,yhat,yhat_lower,yhat_upper
301,2022-08-17,1448.014277563427,1445.8093041741463,1450.2721203542837
302,2022-08-18,1447.217779908093,1444.8570186517168,1449.7398403503037
303,2022-08-19,1446.8011969817123,1444.2975813406583,1449.139670586457
305,2022-08-21,787.5024475617851,785.0472375203252,790.0536186349897
306,2022-08-22,1442.6569121529496,1439.4784944973862,1445.4954538461325
307,2022-08-23,1441.0027857442335,1437.595886236203,1444.300228395256
308,2022-08-24,1439.3346204067907,1435.0040158632537,1442.8029988793205
309,2022-08-25,1437.8848891425378,1433.4869179957889,1441.5865884772463
310,2022-08-26,1436.8716719786773,1431.0440737570548,1441.3503731917046
312,2022-08-28,776.4650819560255,771.8168738192957,780.4549437085124
