,ds,yhat,yhat_lower,yhat_upper
308,2022-08-26,15512.950396105703,15441.28199947234,15588.666319709257
311,2022-08-29,15475.318950474299,15392.257762651634,15554.836633214869
312,2022-08-30,15461.926647480579,15376.323180293004,15540.677926616143
313,2022-08-31,15448.2757020157,15355.635424119606,15542.429012478802
314,2022-09-01,15425.063026033344,15339.027676421329,15526.03888948142
315,2022-09-02,15387.097845443488,15289.095227834243,15489.109994151744
318,2022-09-05,15279.651507291159,15160.440281946203,15403.520109809537
319,2022-09-06,15238.199223107777,15098.277369507141,15375.162408936472
320,2022-09-07,15194.598043768323,15056.790841565376,15345.329149026398
321,2022-09-08,15139.935620311648,14979.537056705867,15312.487599646938
