,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,24291.99958062951,20582.60673048201,27765.56399291423
306,2022-08-23,23909.489141646838,20102.19521853143,27480.276363560628
307,2022-08-24,23885.25610102543,20112.716798450336,27393.0029144739
308,2022-08-25,23339.644360233546,19834.028284025637,27178.78721425435
309,2022-08-26,23101.640115199996,19534.564295570002,26511.851732193314
312,2022-08-29,23418.57644814663,19780.174641565376,27090.406548973693
313,2022-08-30,23179.667215532612,19381.369895406697,26955.332343292957
314,2022-08-31,23344.339210183898,19688.91749175888,27069.449954625317
315,2022-09-01,23030.46309516087,19337.791275655152,26544.297406450307
316,2022-09-02,23055.188206493825,19423.227235331324,26454.185819025603
