,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,-760.8235297867567,-2101.395376012625,573.4046231145403
306,2022-08-23,-562.0156448127361,-1998.949691911922,755.3993907036652
307,2022-08-24,-589.9532858996511,-2027.4496105239718,862.0994950901711
308,2022-08-25,-559.6061269998352,-1985.3970548990449,754.045137907915
309,2022-08-26,-543.7361308156934,-1992.517794170309,754.1262422123848
312,2022-08-29,-548.0052155243211,-1913.9909922424542,797.6673965006399
313,2022-08-30,-230.2729656648191,-1585.6581839114192,1068.8261711813236
314,2022-08-31,-145.8229800032319,-1583.4098860676172,1315.3518137104222
315,2022-09-01,-12.376107639367977,-1431.1794852608552,1381.780348682272
316,2022-09-02,93.60230786049596,-1271.8633879737658,1517.8253501231113
