,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,29922.367504444363,24795.92453712181,34522.175812556634
306,2022-08-23,30521.79602291104,25763.833461712908,35120.870449948285
307,2022-08-24,32679.321624328502,27924.01497197327,37563.40705322521
308,2022-08-25,32600.14858862211,27848.184121365084,37218.63077027344
309,2022-08-26,32761.22329675653,27862.193420447238,38191.44421057891
312,2022-08-29,33345.75001236006,28017.15632769869,38346.553363706014
313,2022-08-30,34180.637115497986,29175.788996949224,38563.77817536851
314,2022-08-31,36575.97905819486,31479.14482114675,41495.91450856103
315,2022-09-01,36457.752687001346,31181.75099537133,41309.02529206
316,2022-09-02,36494.95216572374,31361.18437493021,41452.950430414996
