,ds,yhat,yhat_lower,yhat_upper
284,2022-08-17,10224.848210109736,9857.316832458324,10615.386911589916
285,2022-08-18,10217.994372675497,9847.934759783988,10593.277108622382
286,2022-08-19,10113.486639344284,9751.60019596404,10471.523209632602
288,2022-08-21,9592.996470583103,9228.995872747904,9950.361658980486
289,2022-08-22,9747.636547797098,9367.389884940501,10144.103143948247
290,2022-08-23,9651.158962652611,9258.980155104775,10033.469050571346
291,2022-08-24,9540.43847367541,9163.66879320088,9940.076558628281
292,2022-08-25,9526.62533049032,9095.598978747812,9892.813143460166
293,2022-08-26,9422.29323610247,9001.479886543504,9824.052541159132
295,2022-08-28,8923.189954768593,8499.193736679726,9401.030078050446
