,ds,yhat,yhat_lower,yhat_upper
298,2022-08-16,1579.7455317613694,1511.695162070824,1648.5172301556981
299,2022-08-17,1584.7921801863101,1512.0862303052495,1657.7344830958693
300,2022-08-18,1592.3235317079648,1520.447871960989,1662.6283092743083
301,2022-08-19,1595.707702154617,1525.4812618242142,1668.9373111770171
303,2022-08-21,1585.535990507883,1514.1093526813781,1659.2642076313448
304,2022-08-22,1601.0830433422175,1535.372417182159,1677.1386804759627
305,2022-08-23,1600.6671597686145,1526.3976737475762,1668.7285737797124
306,2022-08-24,1597.0853697612704,1517.0066740246584,1662.00578557266
307,2022-08-25,1595.659964599004,1522.21650635864,1667.238504890149
308,2022-08-26,1589.8818974569072,1515.9198895232837,1657.9431709083428
