,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,21044.479356897664,18316.786536970572,23807.146904957986
306,2022-08-23,22258.562054699112,19441.726865907425,24968.902293247174
307,2022-08-24,22488.113434425843,19719.63628666267,25301.996820256314
308,2022-08-25,21656.76766330806,18700.340282163495,24530.71084660264
309,2022-08-26,21939.254346457634,18959.22585429751,24704.42240711744
312,2022-08-29,22328.81409498868,19167.054591131844,25544.740526769157
313,2022-08-30,23575.187074733236,20128.249913730466,26947.72781023214
314,2022-08-31,23490.785685571762,20120.678751481428,26760.173533698544
315,2022-09-01,21996.43750049644,18630.64319265491,25185.940643439997
316,2022-09-02,21639.29663456358,18058.666221636475,24881.155539937274
