,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,5083.4428042463105,4795.431661511331,5363.869977384447
307,2022-08-25,5157.924311404856,4877.7963831834495,5447.101461981206
308,2022-08-26,5053.369697639265,4779.911987940772,5319.408351033999
311,2022-08-29,4940.871050419974,4667.6088420369215,5215.881205535538
312,2022-08-30,4904.298050826352,4632.02273377612,5200.126915279482
313,2022-08-31,4873.762530621143,4589.031901913085,5144.460995669136
314,2022-09-01,4948.92809178933,4679.330446045064,5229.643143976696
315,2022-09-02,4849.096566130484,4580.174165039087,5141.890115351731
318,2022-09-05,4780.739384848643,4485.446161926351,5058.13457068763
319,2022-09-06,4767.806620367209,4459.985546743436,5050.06489829373
