,ds,yhat,yhat_lower,yhat_upper
301,2022-08-17,10985.178597599664,10109.230090621806,11861.05404738167
302,2022-08-18,11117.809830551092,10279.968695905785,12053.904579264403
303,2022-08-19,11329.392504442705,10404.321275376102,12206.748342001905
305,2022-08-21,11344.958995831523,10418.782188901034,12275.572278812437
306,2022-08-22,11730.787340453628,10828.99856574924,12618.4984701987
307,2022-08-23,11863.25123529788,10962.610780604919,12709.171916226647
308,2022-08-24,12032.210318665551,11176.75434923894,12902.776122550898
309,2022-08-25,12238.95475526323,11343.082804277816,13057.64790588043
310,2022-08-26,12515.265649394401,11640.278870088818,13408.591079134278
312,2022-08-28,12622.01957369762,11711.964055623735,13505.40724532761
