,ds,yhat,yhat_lower,yhat_upper
301,2022-08-17,13415.620381167688,12331.588464720891,14583.084885422042
302,2022-08-18,13436.108954133468,12245.031518538366,14556.510424962626
303,2022-08-19,13441.168130089227,12335.163206197847,14551.043051014245
305,2022-08-21,12699.267092329155,11628.809876162235,13708.996484380037
306,2022-08-22,13550.214823210668,12356.96084639316,14628.386906068507
307,2022-08-23,13719.135690578896,12594.28981424273,14765.326382979467
308,2022-08-24,13825.429851173692,12704.582465983363,14874.827601847217
309,2022-08-25,14009.599533429151,12840.90218373337,15164.937875803964
310,2022-08-26,14164.813930108563,13036.062101107464,15260.755494623047
312,2022-08-28,13670.646077031439,12473.149283617937,14771.377582155528
