,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,11847.111290340998,11197.262036611175,12473.662024131765
307,2022-08-25,12160.51234430099,11581.294806400112,12814.070236856058
308,2022-08-26,12438.395542784072,11818.382526817428,13024.478324197647
311,2022-08-29,12940.74913499579,12331.166324959588,13547.495845228015
312,2022-08-30,13122.102147405,12464.323615121744,13708.712048958883
313,2022-08-31,13237.127119089175,12624.314967238452,13852.049485709023
314,2022-09-01,13447.486447082623,12813.203925060343,14058.993322671744
315,2022-09-02,13612.553065348091,12950.691001870986,14198.023573966993
318,2022-09-05,13724.35516605753,13072.614110554256,14314.749173661417
319,2022-09-06,13766.290915140393,13131.481685812922,14442.619791096118
