,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,26093.92394255147,22815.41365698083,29339.112275742787
306,2022-08-23,28301.793708788882,25095.096082490378,31347.196835898158
307,2022-08-24,29329.818318275342,26010.728744180098,32595.89353357967
308,2022-08-25,29432.51903915781,26426.091764120134,32676.05926177089
309,2022-08-26,30187.61476365226,26957.40854769115,33165.56808719318
312,2022-08-29,31159.613127503148,28051.65355150618,34297.99872107303
313,2022-08-30,32787.9237166276,29842.138373333513,36183.528313411516
314,2022-08-31,32983.65937485019,29699.936702593863,36254.43717436719
315,2022-09-01,32030.96384939425,29073.01994819407,35446.167089831055
316,2022-09-02,31634.570259698565,28286.15391163994,34938.69227484191
