,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,11332.517055996635,10730.041682521867,11892.693599270031
306,2022-08-23,11129.753479835232,10545.159863434557,11687.4274489347
307,2022-08-24,10960.492026551034,10367.752172200868,11501.80593833096
308,2022-08-25,10806.068005701467,10223.402209993428,11382.135324579995
309,2022-08-26,10611.122153983677,10055.66809519562,11221.803807682907
312,2022-08-29,10079.19996338711,9504.53799706678,10680.625619568627
313,2022-08-30,9860.805955162523,9282.109000621049,10488.634292462935
314,2022-08-31,9685.52989509478,9082.227818547473,10303.124219499547
315,2022-09-01,9535.170550247554,8915.992096432195,10129.865040635232
316,2022-09-02,9355.319812879381,8735.671043823082,9944.581913470092
