,ds,yhat,yhat_lower,yhat_upper
302,2022-08-15,9798.601030337142,9769.235095053871,9830.109106576738
303,2022-08-16,9807.892399519096,9776.440178785495,9839.156630291152
304,2022-08-17,9810.424740698832,9776.005338511315,9843.009549482931
305,2022-08-18,9817.019421828722,9780.699019613403,9849.194617959922
306,2022-08-19,9823.051407699062,9785.411708369973,9857.073967841936
308,2022-08-21,9685.291761726401,9647.45649243519,9726.032444589047
309,2022-08-22,9840.067989321558,9795.088151399357,9883.576832325794
310,2022-08-23,9854.074356979723,9806.38539946814,9904.07673935222
311,2022-08-24,9860.74213323065,9809.804397852633,9915.832699313753
312,2022-08-25,9870.911021711005,9811.753158761443,9932.882489731463
