,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,2087.3864110499208,1961.4560807649514,2203.145162017414
307,2022-08-25,2088.761104950714,1967.8204146762705,2212.030073295874
308,2022-08-26,2063.6575548306378,1934.8333676501454,2189.665419203866
311,2022-08-29,2109.8333760252963,1983.8585061082829,2233.6294492634397
312,2022-08-30,2117.7781396288137,1999.6282355972835,2254.3431099130116
313,2022-08-31,2117.6469261264197,1994.2765018123082,2239.1030861045906
314,2022-09-01,2117.391073788476,1988.236214722888,2237.1629143735095
315,2022-09-02,2090.4378982438216,1971.6284067681304,2216.486716722929
318,2022-09-05,2132.797374407684,2013.451908272104,2258.059449624343
319,2022-09-06,2139.7300474864937,2014.853257674848,2261.7956730223273
