,ds,yhat,yhat_lower,yhat_upper
303,2022-08-16,6302.564045590002,6035.337166439609,6555.496928039064
304,2022-08-17,6234.851498029071,5971.476985778982,6494.048510659531
305,2022-08-18,6189.434125119069,5918.32774726848,6443.373238461097
306,2022-08-19,6150.526480402654,5866.607684073498,6432.795436243488
308,2022-08-21,5796.182734796574,5522.102159976256,6073.282473949727
309,2022-08-22,5964.723150372021,5670.438542439306,6251.78920320191
310,2022-08-23,5875.856469808521,5576.599189617462,6176.780476543306
311,2022-08-24,5805.207478923426,5499.517010736713,6105.596121716373
312,2022-08-25,5763.2645696711825,5428.726276318978,6083.511020633021
313,2022-08-26,5734.080508207737,5382.542820811701,6063.173466883486
