,ds,yhat,yhat_lower,yhat_upper
302,2022-08-15,-355.91626459813943,-1756.7754354617298,1042.4549493005627
303,2022-08-16,-228.86366452518163,-1656.8939834391379,1202.4353969685644
304,2022-08-17,-338.39009432608816,-1830.4380715377147,1001.0979527139468
305,2022-08-18,-410.95119747841864,-1745.0360229934586,1101.592282099248
306,2022-08-19,-502.1139128440461,-1982.2418217818283,929.9629854754496
308,2022-08-21,2286.083634394005,857.6457953813407,3796.362592977888
309,2022-08-22,-855.1053820557777,-2313.8887291255846,575.158920057765
310,2022-08-23,-653.7278559576365,-2096.5176126673664,690.1944687397896
311,2022-08-24,-673.8208768246534,-2056.3795262790472,685.0193564263055
312,2022-08-25,-643.0584502592968,-2081.9408350535905,736.5980565137913
