,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,8475.082214451888,6372.4095135115895,10682.519490664783
306,2022-08-23,8822.482149215464,6656.178510043323,10743.081247232696
307,2022-08-24,9235.82536592796,7068.0555613000815,11319.722471275609
308,2022-08-25,9380.546349675908,7282.978822021018,11273.968996479702
309,2022-08-26,9657.704405357574,7456.195256801649,11849.534345103726
312,2022-08-29,10146.957672006036,7943.195669710728,12230.649579365458
313,2022-08-30,10466.897531102788,8342.274279947966,12733.313653051051
314,2022-08-31,10817.600817365019,8599.931306660272,13102.262925574672
315,2022-09-01,10882.579932000988,8600.30658402201,12978.720295038494
316,2022-09-02,11044.417424370913,8766.779053921171,13278.034218628747
