,ds,yhat,yhat_lower,yhat_upper
303,2022-08-16,21427.586715177615,17348.36427955905,25594.034304895027
304,2022-08-17,23020.21819896802,19069.85425118462,27627.89074430326
305,2022-08-18,22793.03139124817,18945.289252269406,26773.310654393794
306,2022-08-19,22671.616031395442,18424.383692374086,26981.611175437287
308,2022-08-21,24434.06096567824,20139.74001151604,28243.857284803904
309,2022-08-22,23127.910306535297,18758.988133745406,27040.758911086727
310,2022-08-23,23321.596164187107,19375.095240438313,27875.502025149246
311,2022-08-24,25511.142430046664,21415.77926861944,29624.53251598313
312,2022-08-25,25634.736448150677,21437.663089330403,29687.309993424224
313,2022-08-26,25768.96297050942,21274.91963056665,29950.456629349726
