,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,7876.540898595587,6746.59716225493,8926.05119360409
307,2022-08-25,7642.747210296778,6612.53423473315,8733.105355461841
308,2022-08-26,7431.954730224192,6443.099411270833,8471.201149877379
311,2022-08-29,7329.129703608561,6219.167695221113,8334.343797818645
312,2022-08-30,7270.305746557305,6181.642372348419,8357.095016560732
313,2022-08-31,7400.451096223834,6304.234006225567,8465.025294497213
314,2022-09-01,7227.947328726895,6255.878386270512,8302.963792515593
315,2022-09-02,7087.334644181595,6029.856271406552,8168.994306021164
318,2022-09-05,7230.798603820068,6223.957500197911,8259.222102192756
319,2022-09-06,7258.329522950065,6171.908852515746,8307.540053163959
