,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,9900.418286306269,9440.461192899298,10352.512277902626
305,2022-08-22,10583.409798339122,10144.756580041754,11064.24720628961
306,2022-08-23,10901.084902168224,10474.414236563909,11347.882105802353
307,2022-08-24,11164.422051299554,10704.236093679356,11632.59123023734
308,2022-08-25,11574.10744289637,11103.571101180463,12017.256713846966
309,2022-08-26,11915.49783904162,11431.566713581,12379.364576425116
312,2022-08-29,12996.732641501165,12572.699261985317,13477.613331464507
313,2022-08-30,13420.268809667912,12957.868197450563,13850.363673796179
314,2022-08-31,13771.811892800766,13333.192606473482,14198.084762570976
315,2022-09-01,14251.878332895616,13796.525256914558,14669.758424922074
