,ds,yhat,yhat_lower,yhat_upper
282,2022-08-17,38541.23314788352,37183.273067867034,40047.22116144124
283,2022-08-18,38283.508136799464,36957.72066035005,39745.80251170019
284,2022-08-19,37859.55455007357,36517.157810316116,39104.87606450285
286,2022-08-21,30260.258619573815,28837.267897571717,31623.26989294283
287,2022-08-22,36852.813416168734,35497.95138501721,38209.47055271936
288,2022-08-23,36467.59051266295,35153.66505371458,37919.09098862595
289,2022-08-24,35881.251098227025,34558.84683495634,37300.65657177362
290,2022-08-25,35750.439863147185,34369.53037159621,37110.56616554748
291,2022-08-26,35510.16172891855,34197.87054640647,36887.65582835901
293,2022-08-28,28372.65042393068,27030.389904272288,29770.634861090384
