,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,6641.645635256414,3775.878335575202,9565.214109558516
306,2022-08-23,7379.352956966144,4314.524338075092,10215.226977896717
307,2022-08-24,8412.194841921098,5450.805965461783,11366.6756475744
308,2022-08-25,8920.943561521255,5859.339273573257,11857.137371505209
309,2022-08-26,9966.662110409212,7028.651768800446,12921.631578242028
312,2022-08-29,12071.408132423961,9273.26270689333,15111.252414309303
313,2022-08-30,12802.894311359556,9883.569804912197,15852.071735452057
314,2022-08-31,13747.195888486265,10714.11715881514,16795.506993311523
315,2022-09-01,14086.655646883135,11029.905025842374,17066.644125406972
316,2022-09-02,14889.35068420586,12055.639976378447,17850.163379399397
