,ds,yhat,yhat_lower,yhat_upper
308,2022-08-26,899.8954758501583,861.7233038489314,934.8647177221867
311,2022-08-29,902.2740688613264,867.1896580761728,937.588573208641
312,2022-08-30,902.7453026710651,867.6044103543355,936.6936758457169
313,2022-08-31,902.8511717472292,865.2432856039362,936.8363292537438
314,2022-09-01,902.0874841495844,868.7566541277996,938.0877359141566
315,2022-09-02,898.5794278680297,862.8064492257625,935.3727290668706
318,2022-09-05,892.0414690819613,855.6375681106256,927.5141935576404
319,2022-09-06,889.7312891031426,854.7475777222515,926.8447045137682
320,2022-09-07,887.281869478801,850.2648277425585,921.4198335447358
321,2022-09-08,884.2498889504404,847.0922092629864,920.4393705327179
