,ds,yhat,yhat_lower,yhat_upper
308,2022-08-26,4628.535842771396,4530.605884239594,4727.770044103286
311,2022-08-29,4754.094066489304,4657.120764388115,4859.243940540136
312,2022-08-30,4810.240778558676,4705.522744102511,4911.4106816488265
313,2022-08-31,4860.415401391648,4757.521685885043,4964.200866374234
314,2022-09-01,4929.02549725142,4827.151479272139,5030.221731883598
315,2022-09-02,4974.901976954015,4872.043324264731,5074.234014767615
318,2022-09-05,5137.1446389655575,5016.098241428947,5251.945725216162
319,2022-09-06,5201.12260197836,5078.117564165327,5328.2051703437955
320,2022-09-07,5256.244672495811,5126.806327379185,5375.224472424078
321,2022-09-08,5326.894450409831,5192.103670727085,5451.221340112314
