,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,-195.26165571547938,-1151.51747113794,661.7479238106928
306,2022-08-23,-147.27627292158672,-1076.9197222881312,739.0012484586309
307,2022-08-24,-211.13674679933712,-1111.8438251038738,729.3550957855335
308,2022-08-25,-57.270654308586366,-923.3283310941459,794.7571640688244
309,2022-08-26,31.48116275713985,-938.5509508199137,969.3092761878852
312,2022-08-29,114.36188908779987,-785.7560324018574,993.2261945061948
313,2022-08-30,146.86849991421454,-735.8987917719608,1108.694599727725
314,2022-08-31,36.86612491468585,-909.9131554102494,930.682151372096
315,2022-09-01,163.88485481484597,-689.2578475633328,1038.3028537410466
316,2022-09-02,204.40100054921575,-694.2933788091322,1156.214144762089
