,ds,yhat,yhat_lower,yhat_upper
304,2022-08-23,31609.02477726844,30169.59209363692,32947.85575262555
305,2022-08-24,30924.30819039255,29518.973984292348,32307.76274944376
306,2022-08-25,30433.954805555655,29083.927216483717,31917.687321551904
307,2022-08-26,29977.96936739316,28403.71352259143,31247.339651639057
310,2022-08-29,28738.94779731647,27392.345470698354,30299.046589138434
311,2022-08-30,28484.076640450276,26952.528323225837,29869.84403400299
312,2022-08-31,28067.69720881976,26696.61646375108,29469.351080936733
313,2022-09-01,27899.205079549378,26484.19086169134,29392.202211480126
314,2022-09-02,27812.03355990329,26330.184490246356,29252.726238302974
317,2022-09-05,27889.13076508902,26362.488579790683,29401.545088683954
