,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,5291.083813866667,5015.929974852429,5581.096480767552
307,2022-08-25,5396.42458051894,5130.101185683724,5693.974880648217
308,2022-08-26,5276.240613437247,4995.3250541380685,5564.460008421152
311,2022-08-29,5320.836031201247,5048.546053502685,5607.032659442758
312,2022-08-30,5396.087245389019,5127.04153896535,5705.862683910396
313,2022-08-31,5379.772845238917,5118.554511774625,5654.135229047767
314,2022-09-01,5485.649383047132,5207.908947099766,5766.876301749027
315,2022-09-02,5368.243364327167,5067.934051878229,5643.172394321887
318,2022-09-05,5444.551654128467,5154.689014025777,5732.809472918371
319,2022-09-06,5536.139786034633,5223.348672301889,5803.651665055741
