,ds,yhat,yhat_lower,yhat_upper
297,2022-08-16,4091.582787590423,3867.5700961151565,4316.9747594173
298,2022-08-17,4078.429452264045,3869.6493567612883,4287.513306602864
299,2022-08-18,4088.2893674403144,3876.113121961365,4300.963210874219
300,2022-08-19,4073.9193082582933,3869.9656272490834,4288.955072668569
302,2022-08-21,3994.230316569943,3774.2589246422162,4204.8800357358405
303,2022-08-22,4004.724617608729,3790.3793258187893,4212.495703164471
304,2022-08-23,3981.0593838056357,3743.50993656663,4180.937794766409
305,2022-08-24,3950.251838457073,3743.7022984944724,4168.661129979483
306,2022-08-25,3943.9643277801156,3724.803081099918,4151.742564954612
307,2022-08-26,3914.991285749609,3696.7880982313563,4142.573604123394
