,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,-827.4472556748422,-2357.807032732845,697.270045353805
306,2022-08-23,-638.8890760080741,-2240.2697824628744,910.8626637734312
307,2022-08-24,-709.749409560214,-2141.0868646867666,903.0545674964283
308,2022-08-25,-585.8815175171753,-2130.4678332546937,856.9769740706179
309,2022-08-26,-601.0769756702082,-2026.8634044899752,961.0873649794592
312,2022-08-29,-572.0354442458581,-2148.9867057508263,998.3961773550878
313,2022-08-30,-251.4436846506485,-1741.3227364595377,1107.0826927403093
314,2022-08-31,-197.98675670795652,-1621.9170820114857,1430.5283569733713
315,2022-09-01,40.39040243708546,-1388.8791343471642,1451.0666190719594
316,2022-09-02,124.70113511198643,-1394.442785718363,1593.994417239368
