,ds,yhat,yhat_lower,yhat_upper
299,2022-08-12,12305.057396848957,10533.314258297358,14032.613715122832
301,2022-08-14,12657.831488788823,10887.995323405325,14507.9778307808
302,2022-08-15,13368.657559146812,11593.953177210258,15034.041382972395
303,2022-08-16,14112.339877659324,12231.299916763048,15939.92344483184
304,2022-08-17,14759.476216578525,12962.375750602185,16655.466409485623
305,2022-08-18,15224.049820141448,13397.612914745725,16982.927635439497
306,2022-08-19,15724.670681966662,13927.601087213126,17774.285023905966
308,2022-08-21,16230.485789405899,14327.926759203581,18052.84353473176
309,2022-08-22,16948.584064780964,15022.749195210075,18817.217327338025
310,2022-08-23,17654.403845012235,15661.705993346257,19570.376922990814
